invoice_id,Branch,City,category, unit_price ,quantity,date,time,payment_method,rating,profit_margin, Revenue , Profit 
198,WALM002,Dallas,Home and lifestyle,$25.29 ,1,23/03/19,10:13:00 AM,Ewallet,6.1,0.36,$25.29 ,$9.10 
199,WALM094,Alamo,Health and beauty,$41.50 ,4,12/3/2019,7:58:00 PM,Credit card,8.2,0.33,$166.00 ,$54.78 
200,WALM047,Flower Mound,Food and beverages,$71.39 ,5,17/02/19,7:57:00 PM,Credit card,5.5,0.48,$356.95 ,$171.34 
201,WALM100,Canyon,Sports and travel,$19.15 ,6,29/01/19,10:01:00 AM,Credit card,6.8,0.18,$114.90 ,$20.68 
202,WALM005,Fort Worth,Electronic accessories,$57.49 ,4,15/03/19,11:57:00 AM,Cash,6.6,0.48,$229.96 ,$110.38 
203,WALM086,Rosenberg,Electronic accessories,$61.41 ,7,14/01/19,10:02:00 AM,Cash,9.8,0.33,$429.87 ,$141.86 
204,WALM029,Round Rock,Health and beauty,$25.90 ,10,6/2/2019,2:51:00 PM,Ewallet,8.7,0.48,$259.00 ,$124.32 
205,WALM065,Texas City,Home and lifestyle,$17.77 ,5,15/02/19,12:42:00 PM,Credit card,5.4,0.33,$88.85 ,$29.32 
206,WALM085,Kerrville,Health and beauty,$23.03 ,9,3/1/2019,12:02:00 PM,Ewallet,7.9,0.33,$207.27 ,$68.40 
207,WALM034,College Station,Electronic accessories,$66.65 ,9,4/1/2019,6:19:00 PM,Credit card,9.7,0.48,$599.85 ,$287.93 
208,WALM055,Waxahachie,Home and lifestyle,$28.53 ,10,18/03/19,5:38:00 PM,Ewallet,7.8,0.33,$285.30 ,$94.15 
209,WALM043,Baytown,Fashion accessories,$30.37 ,3,28/03/19,1:41:00 PM,Ewallet,5.1,0.48,$91.11 ,$43.73 
210,WALM003,San Antonio,Electronic accessories,$99.73 ,9,2/3/2019,7:42:00 PM,Credit card,6.5,0.48,$897.57 ,$430.83 
211,WALM050,Victoria,Electronic accessories,$26.23 ,9,25/01/19,8:24:00 PM,Ewallet,5.9,0.48,$236.07 ,$113.31 
212,WALM057,Euless,Food and beverages,$93.26 ,9,16/01/19,6:08:00 PM,Cash,8.8,0.33,$839.34 ,$276.98 
213,WALM088,Cleburne,Home and lifestyle,$92.36 ,5,20/03/19,7:17:00 PM,Ewallet,4.9,0.33,$461.80 ,$152.39 
214,WALM093,Angleton,Sports and travel,$46.42 ,3,4/1/2019,1:24:00 PM,Credit card,4.4,0.33,$139.26 ,$45.96 
215,WALM065,Texas City,Sports and travel,$29.61 ,7,11/3/2019,3:53:00 PM,Cash,6.5,0.33,$207.27 ,$68.40 
216,WALM072,Lancaster,Home and lifestyle,$18.28 ,1,22/03/19,3:05:00 PM,Credit card,8.3,0.33,$18.28 ,$6.03 
217,WALM038,Sugar Land,Sports and travel,$24.77 ,5,24/03/19,6:27:00 PM,Cash,8.5,0.48,$123.85 ,$59.45 
218,WALM081,Friendswood,Electronic accessories,$94.64 ,3,21/02/19,4:55:00 PM,Cash,5.5,0.33,$283.92 ,$93.69 
219,WALM043,Baytown,Fashion accessories,$94.87 ,8,12/2/2019,12:58:00 PM,Ewallet,8.7,0.48,$758.96 ,$364.30 
220,WALM044,Pharr,Food and beverages,$57.34 ,3,10/3/2019,6:59:00 PM,Credit card,7.9,0.48,$172.02 ,$82.57 
221,WALM002,Dallas,Electronic accessories,$45.35 ,6,31/01/19,1:44:00 PM,Ewallet,6.1,0.36,$272.10 ,$97.96 
222,WALM056,Rowlett,Food and beverages,$62.08 ,7,6/3/2019,1:46:00 PM,Ewallet,5.4,0.33,$434.56 ,$143.40 
223,WALM020,Killeen,Electronic accessories,$11.81 ,5,17/02/19,6:06:00 PM,Cash,9.4,0.48,$59.05 ,$28.34 
224,WALM026,Denton,Fashion accessories,$12.54 ,1,21/02/19,12:38:00 PM,Cash,8.2,0.48,$12.54 ,$6.02 
225,WALM003,San Antonio,Food and beverages,$43.25 ,2,20/03/19,3:56:00 PM,Cash,6.2,0.48,$86.50 ,$41.52 
226,WALM067,Haltom City,Sports and travel,$87.16 ,2,11/1/2019,2:29:00 PM,Credit card,9.7,0.33,$174.32 ,$57.53 
227,WALM059,Pflugerville,Health and beauty,$69.37 ,9,26/01/19,7:14:00 PM,Ewallet,4,0.33,$624.33 ,$206.03 
228,WALM068,Burleson,Electronic accessories,$37.06 ,4,31/01/19,4:24:00 PM,Ewallet,9.7,0.33,$148.24 ,$48.92 
229,WALM049,North Richland Hills,Electronic accessories,$90.70 ,6,26/02/19,10:52:00 AM,Cash,5.3,0.48,$544.20 ,$261.22 
230,WALM087,Waxahachie,Home and lifestyle,$63.42 ,8,11/3/2019,12:55:00 PM,Ewallet,7.4,0.33,$507.36 ,$167.43 
231,WALM007,Arlington,Fashion accessories,$81.37 ,2,26/01/19,7:28:00 PM,Cash,6.5,0.48,$162.74 ,$78.12 
232,WALM024,Carrollton,Electronic accessories,$10.59 ,3,12/3/2019,1:52:00 PM,Credit card,8.7,0.48,$31.77 ,$15.25 
233,WALM059,Pflugerville,Health and beauty,$84.09 ,9,11/2/2019,10:54:00 AM,Cash,8,0.33,$756.81 ,$249.75 
234,WALM045,Missouri City,Fashion accessories,$73.82 ,4,21/02/19,6:31:00 PM,Credit card,6.7,0.48,$295.28 ,$141.73 
235,WALM069,Rockwall,Health and beauty,$51.94 ,10,9/3/2019,6:24:00 PM,Ewallet,6.5,0.33,$519.40 ,$171.40 
236,WALM084,Schertz,Sports and travel,$93.14 ,2,20/01/19,6:09:00 PM,Ewallet,4.1,0.33,$186.28 ,$61.47 
237,WALM068,Burleson,Health and beauty,$17.41 ,5,28/01/19,3:16:00 PM,Credit card,4.9,0.33,$87.05 ,$28.73 
238,WALM023,Midland,Fashion accessories,$44.22 ,5,5/3/2019,5:07:00 PM,Credit card,8.6,0.48,$221.10 ,$106.13 
239,WALM040,Edinburg,Electronic accessories,$13.22 ,5,2/3/2019,7:26:00 PM,Cash,4.3,0.48,$66.10 ,$31.73 
240,WALM085,Kerrville,Fashion accessories,$89.69 ,1,11/1/2019,11:20:00 AM,Ewallet,4.9,0.33,$89.69 ,$29.60 
241,WALM009,Plano,Food and beverages,$24.94 ,9,11/1/2019,4:49:00 PM,Credit card,5.6,0.48,$224.46 ,$107.74 
242,WALM100,Canyon,Health and beauty,$59.77 ,2,11/3/2019,12:01:00 PM,Credit card,5.8,0.18,$119.54 ,$21.52 
243,WALM077,Coppell,Fashion accessories,$93.20 ,2,28/02/19,6:37:00 PM,Credit card,6,0.33,$186.40 ,$61.51 
244,WALM034,College Station,Home and lifestyle,$62.65 ,4,5/1/2019,11:25:00 AM,Cash,4.2,0.48,$250.60 ,$120.29 
245,WALM070,Hurst,Home and lifestyle,$93.87 ,8,2/2/2019,6:42:00 PM,Credit card,8.3,0.33,$750.96 ,$247.82 
246,WALM021,McAllen,Home and lifestyle,$47.59 ,8,1/1/2019,2:47:00 PM,Cash,5.7,0.48,$380.72 ,$182.75 
247,WALM044,Pharr,Electronic accessories,$81.40 ,3,9/2/2019,7:43:00 PM,Cash,4.8,0.48,$244.20 ,$117.22 
248,WALM055,Waxahachie,Fashion accessories,$17.94 ,5,23/01/19,2:04:00 PM,Ewallet,6.8,0.33,$89.70 ,$29.60 
249,WALM019,Pasadena,Electronic accessories,$77.72 ,4,7/1/2019,4:11:00 PM,Credit card,8.8,0.48,$310.88 ,$149.22 
250,WALM026,Denton,Food and beverages,$73.06 ,7,14/01/19,7:06:00 PM,Credit card,4.2,0.48,$511.42 ,$245.48 
251,WALM033,Pearland,Food and beverages,$46.55 ,9,2/2/2019,3:34:00 PM,Ewallet,6.4,0.48,$418.95 ,$201.10 
252,WALM078,Del Rio,Fashion accessories,$35.19 ,10,17/03/19,7:06:00 PM,Credit card,8.4,0.33,$351.90 ,$116.13 
253,WALM066,Grapevine,Sports and travel,$14.39 ,2,2/3/2019,7:44:00 PM,Credit card,7.2,0.33,$28.78 ,$9.50 
254,WALM011,Lubbock,Home and lifestyle,$23.75 ,4,16/03/19,11:22:00 AM,Cash,5.2,0.48,$95.00 ,$45.60 
255,WALM016,Brownsville,Home and lifestyle,$58.90 ,8,6/1/2019,11:23:00 AM,Cash,8.9,0.48,$471.20 ,$226.18 
256,WALM048,Harlingen,Fashion accessories,$32.62 ,4,29/01/19,2:12:00 PM,Cash,9,0.48,$130.48 ,$62.63 
257,WALM067,Haltom City,Electronic accessories,$66.35 ,1,31/01/19,10:46:00 AM,Credit card,9.7,0.33,$66.35 ,$21.90 
258,WALM049,North Richland Hills,Home and lifestyle,$25.91 ,6,5/2/2019,10:16:00 AM,Ewallet,8.7,0.48,$155.46 ,$74.62 
259,WALM029,Round Rock,Electronic accessories,$32.25 ,4,13/02/19,12:38:00 PM,Ewallet,6.5,0.48,$129.00 ,$61.92 
260,WALM100,Canyon,Electronic accessories,$65.94 ,4,7/2/2019,1:05:00 PM,Credit card,6.9,0.18,$263.76 ,$47.48 
261,WALM074,Weslaco,Electronic accessories,$75.06 ,9,19/03/19,1:25:00 PM,Cash,6.2,0.33,$675.54 ,$222.93 
262,WALM019,Pasadena,Fashion accessories,$16.45 ,4,7/3/2019,2:53:00 PM,Ewallet,5.6,0.48,$65.80 ,$31.58 
263,WALM022,Mesquite,Fashion accessories,$38.30 ,4,13/03/19,7:22:00 PM,Cash,5.7,0.48,$153.20 ,$73.54 
264,WALM099,Weatherford,Sports and travel,$22.24 ,10,9/2/2019,11:00:00 AM,Cash,4.2,0.18,$222.40 ,$40.03 
265,WALM095,Big Spring,Sports and travel,$54.45 ,1,26/02/19,7:24:00 PM,Ewallet,7.9,0.33,$54.45 ,$17.97 
266,WALM075,San Marcos,Sports and travel,$98.40 ,7,12/3/2019,12:43:00 PM,Credit card,8.7,0.33,$688.80 ,$227.30 
267,WALM072,Lancaster,Home and lifestyle,$35.47 ,4,14/03/19,5:22:00 PM,Credit card,6.9,0.33,$141.88 ,$46.82 
268,WALM081,Friendswood,Food and beverages,$74.60 ,10,8/1/2019,8:55:00 PM,Cash,9.5,0.33,$746.00 ,$246.18 
269,WALM001,Houston,Home and lifestyle,$70.74 ,4,5/1/2019,4:05:00 PM,Credit card,4.4,0.36,$282.96 ,$101.87 
270,WALM001,Houston,Home and lifestyle,$35.54 ,10,4/1/2019,1:34:00 PM,Ewallet,7,0.36,$355.40 ,$127.94 
271,WALM069,Rockwall,Sports and travel,$67.43 ,5,6/3/2019,6:13:00 PM,Ewallet,6.3,0.33,$337.15 ,$111.26 
272,WALM027,Abilene,Health and beauty,$21.12 ,2,3/1/2019,7:17:00 PM,Cash,9.7,0.48,$42.24 ,$20.28 
273,WALM094,Alamo,Home and lifestyle,$21.54 ,9,7/1/2019,11:44:00 AM,Credit card,8.8,0.33,$193.86 ,$63.97 
274,WALM025,Waco,Home and lifestyle,$12.03 ,2,27/01/19,3:51:00 PM,Cash,5.1,0.48,$24.06 ,$11.55 
275,WALM042,Bryan,Health and beauty,$99.71 ,6,26/02/19,4:52:00 PM,Ewallet,7.9,0.48,$598.26 ,$287.16 
276,WALM056,Rowlett,Fashion accessories,$47.97 ,7,7/1/2019,8:52:00 PM,Cash,6.2,0.33,$335.79 ,$110.81 
277,WALM027,Abilene,Home and lifestyle,$21.82 ,10,7/1/2019,5:36:00 PM,Cash,7.1,0.48,$218.20 ,$104.74 
278,WALM046,Temple,Fashion accessories,$95.42 ,4,2/2/2019,1:23:00 PM,Ewallet,6.4,0.48,$381.68 ,$183.21 
279,WALM091,Little Elm,Fashion accessories,$70.99 ,10,20/03/19,4:28:00 PM,Cash,5.7,0.33,$709.90 ,$234.27 
280,WALM051,New Braunfels,Sports and travel,$44.02 ,10,20/03/19,7:57:00 PM,Credit card,9.6,0.48,$440.20 ,$211.30 
281,WALM073,Seguin,Home and lifestyle,$69.96 ,8,15/02/19,5:01:00 PM,Credit card,6.4,0.33,$559.68 ,$184.69 
282,WALM036,Allen,Home and lifestyle,$37.00 ,1,6/3/2019,1:29:00 PM,Credit card,7.9,0.48,$37.00 ,$17.76 
283,WALM097,Alice,Sports and travel,$15.34 ,1,6/1/2019,11:09:00 AM,Cash,6.5,0.18,$15.34 ,$2.76 
284,WALM030,Richardson,Health and beauty,$99.83 ,6,4/3/2019,3:02:00 PM,Ewallet,8.5,0.48,$598.98 ,$287.51 
285,WALM079,La Porte,Health and beauty,$47.67 ,4,12/3/2019,2:21:00 PM,Cash,9.1,0.33,$190.68 ,$62.92 
286,WALM052,Mansfield,Health and beauty,$66.68 ,5,20/02/19,6:01:00 PM,Cash,7.6,0.57,$333.40 ,$190.04 
287,WALM010,Laredo,Home and lifestyle,$74.86 ,1,24/03/19,2:49:00 PM,Cash,6.9,0.48,$74.86 ,$35.93 
288,WALM079,La Porte,Sports and travel,$23.75 ,9,31/01/19,12:02:00 PM,Cash,9.5,0.33,$213.75 ,$70.54 
289,WALM094,Alamo,Food and beverages,$48.51 ,7,25/01/19,1:30:00 PM,Credit card,5.2,0.33,$339.57 ,$112.06 
290,WALM074,Weslaco,Home and lifestyle,$94.88 ,7,3/2/2019,2:38:00 PM,Cash,4.2,0.33,$664.16 ,$219.17 
291,WALM017,McKinney,Electronic accessories,$40.30 ,10,24/01/19,5:37:00 PM,Credit card,7,0.48,$403.00 ,$193.44 
292,WALM040,Edinburg,Electronic accessories,$27.85 ,7,14/03/19,5:20:00 PM,Ewallet,6,0.48,$194.95 ,$93.58 
293,WALM007,Arlington,Electronic accessories,$62.48 ,1,18/02/19,8:29:00 PM,Cash,4.7,0.48,$62.48 ,$29.99 
294,WALM015,Grand Prairie,Food and beverages,$36.36 ,2,21/01/19,10:00:00 AM,Cash,7.1,0.48,$72.72 ,$34.91 
295,WALM023,Midland,Health and beauty,$18.11 ,10,13/03/19,11:46:00 AM,Ewallet,5.9,0.48,$181.10 ,$86.93 
296,WALM014,Amarillo,Electronic accessories,$51.92 ,5,3/3/2019,1:42:00 PM,Cash,7.5,0.48,$259.60 ,$124.61 
297,WALM036,Allen,Electronic accessories,$28.84 ,4,29/03/19,2:44:00 PM,Cash,6.4,0.48,$115.36 ,$55.37 
298,WALM085,Kerrville,Home and lifestyle,$78.38 ,6,10/1/2019,2:16:00 PM,Ewallet,5.8,0.33,$470.28 ,$155.19 
299,WALM095,Big Spring,Home and lifestyle,$60.01 ,4,25/01/19,3:54:00 PM,Cash,4.5,0.33,$240.04 ,$79.21 
300,WALM017,McKinney,Home and lifestyle,$88.61 ,1,19/01/19,10:21:00 AM,Cash,7.7,0.48,$88.61 ,$42.53 
301,WALM100,Canyon,Fashion accessories,$99.82 ,2,2/1/2019,6:09:00 PM,Credit card,6.7,0.18,$199.64 ,$35.94 
302,WALM048,Harlingen,Health and beauty,$39.01 ,1,12/3/2019,4:46:00 PM,Credit card,4.7,0.48,$39.01 ,$18.72 
303,WALM031,Lewisville,Food and beverages,$48.61 ,1,25/02/19,3:31:00 PM,Cash,4.4,0.48,$48.61 ,$23.33 
304,WALM026,Denton,Electronic accessories,$51.19 ,4,18/03/19,5:15:00 PM,Credit card,4.7,0.48,$204.76 ,$98.28 
305,WALM045,Missouri City,Electronic accessories,$14.96 ,8,23/02/19,12:29:00 PM,Credit card,8.6,0.48,$119.68 ,$57.45 
306,WALM053,Conroe,Electronic accessories,$72.20 ,7,26/03/19,8:14:00 PM,Ewallet,4.3,0.21,$505.40 ,$106.13 
307,WALM088,Cleburne,Sports and travel,$40.23 ,7,30/03/19,1:22:00 PM,Cash,9.6,0.33,$281.61 ,$92.93 
308,WALM066,Grapevine,Home and lifestyle,$88.79 ,8,17/02/19,5:09:00 PM,Cash,4.1,0.33,$710.32 ,$234.41 
309,WALM033,Pearland,Electronic accessories,$26.48 ,3,21/03/19,10:40:00 AM,Ewallet,4.7,0.48,$79.44 ,$38.13 
310,WALM012,Garland,Fashion accessories,$81.91 ,2,5/3/2019,5:43:00 PM,Cash,7.8,0.48,$163.82 ,$78.63 
311,WALM036,Allen,Sports and travel,$79.93 ,6,31/01/19,2:04:00 PM,Cash,5.5,0.48,$479.58 ,$230.20 
312,WALM076,Huntsville,Fashion accessories,$69.33 ,2,5/2/2019,7:05:00 PM,Ewallet,9.7,0.33,$138.66 ,$45.76 
313,WALM012,Garland,Food and beverages,$14.23 ,5,1/2/2019,10:08:00 AM,Credit card,4.4,0.48,$71.15 ,$34.15 
314,WALM026,Denton,Health and beauty,$15.55 ,9,7/3/2019,1:12:00 PM,Cash,5,0.48,$139.95 ,$67.18 
315,WALM075,San Marcos,Electronic accessories,$78.13 ,10,10/2/2019,8:51:00 PM,Cash,4.4,0.33,$781.30 ,$257.83 
316,WALM030,Richardson,Food and beverages,$99.37 ,2,14/02/19,5:29:00 PM,Cash,5.2,0.48,$198.74 ,$95.40 
317,WALM012,Garland,Food and beverages,$21.08 ,3,9/2/2019,10:25:00 AM,Cash,7.3,0.48,$63.24 ,$30.36 
318,WALM091,Little Elm,Electronic accessories,$74.79 ,5,10/1/2019,11:34:00 AM,Cash,4.9,0.33,$373.95 ,$123.40 
319,WALM048,Harlingen,Health and beauty,$29.67 ,7,11/3/2019,6:58:00 PM,Credit card,8.1,0.48,$207.69 ,$99.69 
320,WALM059,Pflugerville,Health and beauty,$44.07 ,4,18/02/19,4:28:00 PM,Ewallet,8.4,0.33,$176.28 ,$58.17 
321,WALM065,Texas City,Food and beverages,$22.93 ,9,26/02/19,8:26:00 PM,Cash,5.5,0.33,$206.37 ,$68.10 
322,WALM016,Brownsville,Health and beauty,$39.42 ,1,18/01/19,3:08:00 PM,Cash,8.4,0.48,$39.42 ,$18.92 
323,WALM037,League City,Health and beauty,$15.26 ,6,15/02/19,6:03:00 PM,Ewallet,9.8,0.48,$91.56 ,$43.95 
324,WALM010,Laredo,Fashion accessories,$61.77 ,5,8/3/2019,1:21:00 PM,Cash,6.7,0.48,$308.85 ,$148.25 
325,WALM086,Rosenberg,Home and lifestyle,$21.52 ,6,17/01/19,12:48:00 PM,Credit card,9.4,0.33,$129.12 ,$42.61 
326,WALM088,Cleburne,Sports and travel,$97.74 ,4,12/3/2019,7:53:00 PM,Ewallet,6.4,0.33,$390.96 ,$129.02 
327,WALM069,Rockwall,Food and beverages,$99.78 ,5,9/3/2019,7:09:00 PM,Cash,5.4,0.33,$498.90 ,$164.64 
328,WALM057,Euless,Food and beverages,$94.26 ,4,12/3/2019,4:30:00 PM,Cash,8.6,0.33,$377.04 ,$124.42 
329,WALM052,Mansfield,Health and beauty,$51.13 ,4,25/01/19,10:11:00 AM,Credit card,4,0.57,$204.52 ,$116.58 
330,WALM063,Georgetown,Electronic accessories,$36.36 ,4,25/03/19,1:07:00 PM,Cash,7.6,0.33,$145.44 ,$48.00 
331,WALM071,Lufkin,Home and lifestyle,$22.02 ,9,7/2/2019,6:48:00 PM,Cash,6.8,0.33,$198.18 ,$65.40 
332,WALM076,Huntsville,Food and beverages,$32.90 ,3,17/02/19,5:27:00 PM,Credit card,9.1,0.33,$98.70 ,$32.57 
333,WALM070,Hurst,Fashion accessories,$77.02 ,5,3/2/2019,3:59:00 PM,Cash,5.5,0.33,$385.10 ,$127.08 
334,WALM034,College Station,Food and beverages,$23.48 ,2,14/03/19,11:21:00 AM,Credit card,7.9,0.48,$46.96 ,$22.54 
335,WALM089,Southlake,Sports and travel,$14.70 ,5,24/03/19,1:48:00 PM,Ewallet,8.5,0.33,$73.50 ,$24.26 
336,WALM032,Tyler,Electronic accessories,$28.45 ,5,21/03/19,10:17:00 AM,Credit card,9.1,0.48,$142.25 ,$68.28 
337,WALM024,Carrollton,Fashion accessories,$76.40 ,9,19/03/19,3:49:00 PM,Ewallet,7.5,0.48,$687.60 ,$330.05 
338,WALM100,Canyon,Sports and travel,$57.95 ,6,24/02/19,1:02:00 PM,Cash,5.2,0.18,$347.70 ,$62.59 
339,WALM016,Brownsville,Electronic accessories,$47.65 ,3,28/03/19,12:58:00 PM,Credit card,9.5,0.48,$142.95 ,$68.62 
340,WALM051,New Braunfels,Food and beverages,$42.82 ,9,5/2/2019,3:26:00 PM,Credit card,8.9,0.48,$385.38 ,$184.98 
341,WALM014,Amarillo,Electronic accessories,$48.09 ,3,10/2/2019,6:23:00 PM,Credit card,7.8,0.48,$144.27 ,$69.25 
342,WALM030,Richardson,Health and beauty,$55.97 ,7,5/3/2019,7:06:00 PM,Ewallet,8.9,0.48,$391.79 ,$188.06 
343,WALM037,League City,Health and beauty,$76.90 ,7,15/02/19,8:21:00 PM,Cash,7.7,0.48,$538.30 ,$258.38 
344,WALM045,Missouri City,Food and beverages,$97.03 ,5,30/01/19,4:24:00 PM,Credit card,9.3,0.48,$485.15 ,$232.87 
345,WALM007,Arlington,Sports and travel,$44.65 ,3,14/02/19,3:04:00 PM,Cash,6.2,0.48,$133.95 ,$64.30 
346,WALM057,Euless,Fashion accessories,$77.93 ,9,27/02/19,4:10:00 PM,Ewallet,7.6,0.33,$701.37 ,$231.45 
347,WALM096,Eagle Pass,Electronic accessories,$71.95 ,1,4/2/2019,12:14:00 PM,Cash,7.3,0.18,$71.95 ,$12.95 
348,WALM066,Grapevine,Home and lifestyle,$89.25 ,8,20/01/19,10:13:00 AM,Cash,4.7,0.33,$714.00 ,$235.62 
349,WALM095,Big Spring,Electronic accessories,$26.02 ,7,28/03/19,5:38:00 PM,Cash,5.1,0.33,$182.14 ,$60.11 
350,WALM087,Waxahachie,Health and beauty,$13.50 ,10,27/02/19,11:06:00 AM,Credit card,4.8,0.33,$135.00 ,$44.55 
351,WALM017,McKinney,Fashion accessories,$99.30 ,10,15/02/19,2:53:00 PM,Credit card,6.6,0.48,$993.00 ,$476.64 
352,WALM029,Round Rock,Electronic accessories,$51.69 ,7,26/01/19,6:22:00 PM,Cash,5.5,0.48,$361.83 ,$173.68 
353,WALM098,Mineral Wells,Fashion accessories,$54.73 ,7,14/03/19,7:02:00 PM,Credit card,8.5,0.18,$383.11 ,$68.96 
354,WALM019,Pasadena,Home and lifestyle,$27.00 ,9,2/3/2019,2:16:00 PM,Cash,4.8,0.48,$243.00 ,$116.64 
355,WALM082,Weslaco,Electronic accessories,$30.24 ,1,4/3/2019,3:44:00 PM,Cash,8.4,0.33,$30.24 ,$9.98 
356,WALM090,Brownwood,Food and beverages,$89.14 ,4,7/1/2019,12:20:00 PM,Credit card,7.8,0.33,$356.56 ,$117.66 
357,WALM028,Odessa,Fashion accessories,$37.55 ,10,8/3/2019,8:01:00 PM,Credit card,9.3,0.48,$375.50 ,$180.24 
358,WALM017,McKinney,Sports and travel,$95.44 ,10,9/1/2019,1:45:00 PM,Cash,5.2,0.48,$954.40 ,$458.11 
359,WALM070,Hurst,Electronic accessories,$27.50 ,3,1/3/2019,3:40:00 PM,Ewallet,6.5,0.33,$82.50 ,$27.23 
360,WALM081,Friendswood,Sports and travel,$74.97 ,1,16/03/19,4:58:00 PM,Cash,5.6,0.33,$74.97 ,$24.74 
361,WALM010,Laredo,Food and beverages,$80.96 ,8,17/02/19,11:12:00 AM,Credit card,7.4,0.48,$647.68 ,$310.89 
362,WALM070,Hurst,Food and beverages,$94.47 ,8,27/02/19,3:12:00 PM,Cash,9.1,0.33,$755.76 ,$249.40 
363,WALM002,Dallas,Food and beverages,$99.79 ,2,7/3/2019,8:37:00 PM,Ewallet,8,0.36,$199.58 ,$71.85 
364,WALM089,Southlake,Home and lifestyle,$73.22 ,6,21/01/19,5:44:00 PM,Cash,7.2,0.33,$439.32 ,$144.98 
365,WALM037,League City,Food and beverages,$41.24 ,4,19/02/19,4:23:00 PM,Cash,7.1,0.48,$164.96 ,$79.18 
366,WALM079,La Porte,Fashion accessories,$81.68 ,4,6/1/2019,12:12:00 PM,Cash,9.1,0.33,$326.72 ,$107.82 
367,WALM072,Lancaster,Electronic accessories,$51.32 ,9,14/03/19,7:33:00 PM,Cash,5.6,0.33,$461.88 ,$152.42 
368,WALM048,Harlingen,Home and lifestyle,$65.94 ,4,24/03/19,10:29:00 AM,Cash,6,0.48,$263.76 ,$126.60 
369,WALM026,Denton,Sports and travel,$14.36 ,10,27/01/19,2:28:00 PM,Cash,5.4,0.48,$143.60 ,$68.93 
370,WALM018,Frisco,Electronic accessories,$21.50 ,9,6/3/2019,12:46:00 PM,Credit card,7.8,0.48,$193.50 ,$92.88 
371,WALM005,Fort Worth,Electronic accessories,$26.26 ,7,2/2/2019,7:40:00 PM,Cash,9.9,0.48,$183.82 ,$88.23 
372,WALM071,Lufkin,Fashion accessories,$60.96 ,2,25/01/19,7:39:00 PM,Credit card,4.9,0.33,$121.92 ,$40.23 
373,WALM086,Rosenberg,Home and lifestyle,$70.11 ,6,14/03/19,5:54:00 PM,Ewallet,5.2,0.33,$420.66 ,$138.82 
374,WALM014,Amarillo,Fashion accessories,$42.08 ,6,29/01/19,12:25:00 PM,Cash,8.9,0.48,$252.48 ,$121.19 
375,WALM020,Killeen,Home and lifestyle,$67.09 ,5,3/1/2019,4:47:00 PM,Credit card,9.1,0.48,$335.45 ,$161.02 
376,WALM009,Plano,Fashion accessories,$96.70 ,5,14/01/19,12:52:00 PM,Ewallet,7,0.48,$483.50 ,$232.08 
377,WALM096,Eagle Pass,Home and lifestyle,$35.38 ,9,5/1/2019,7:50:00 PM,Credit card,9.6,0.33,$318.42 ,$105.08 
378,WALM037,League City,Sports and travel,$95.49 ,7,22/02/19,6:17:00 PM,Ewallet,8.7,0.48,$668.43 ,$320.85 
379,WALM009,Plano,Fashion accessories,$96.98 ,4,6/2/2019,5:20:00 PM,Ewallet,9.4,0.48,$387.92 ,$186.20 
380,WALM045,Missouri City,Electronic accessories,$23.65 ,4,30/01/19,1:32:00 PM,Credit card,4,0.48,$94.60 ,$45.41 
381,WALM047,Flower Mound,Sports and travel,$82.33 ,4,11/1/2019,10:37:00 AM,Credit card,7.5,0.48,$329.32 ,$158.07 
382,WALM008,Corpus Christi,Electronic accessories,$26.61 ,2,19/03/19,2:35:00 PM,Cash,4.2,0.48,$53.22 ,$25.55 
383,WALM061,Cedar Park,Food and beverages,$99.69 ,5,14/01/19,12:09:00 PM,Cash,9.9,0.33,$498.45 ,$164.49 
384,WALM091,Little Elm,Food and beverages,$74.89 ,4,1/3/2019,3:32:00 PM,Ewallet,4.2,0.33,$299.56 ,$98.85 
385,WALM039,Longview,Food and beverages,$40.94 ,5,6/1/2019,1:58:00 PM,Ewallet,9.9,0.48,$204.70 ,$98.26 
386,WALM084,Schertz,Sports and travel,$75.82 ,1,31/01/19,1:19:00 PM,Cash,5.8,0.33,$75.82 ,$25.02 
387,WALM006,El Paso,Food and beverages,$46.77 ,6,11/3/2019,1:37:00 PM,Cash,6,0.48,$280.62 ,$134.70 
388,WALM034,College Station,Health and beauty,$32.32 ,10,20/02/19,4:49:00 PM,Credit card,10,0.48,$323.20 ,$155.14 
389,WALM074,Weslaco,Fashion accessories,$54.07 ,9,27/01/19,2:55:00 PM,Cash,9.5,0.33,$486.63 ,$160.59 
390,WALM066,Grapevine,Food and beverages,$18.22 ,7,10/3/2019,2:04:00 PM,Credit card,6.6,0.33,$127.54 ,$42.09 
391,WALM021,McAllen,Fashion accessories,$80.48 ,3,15/02/19,12:31:00 PM,Cash,8.1,0.48,$241.44 ,$115.89 
392,WALM002,Dallas,Fashion accessories,$37.95 ,10,26/01/19,2:51:00 PM,Cash,9.7,0.36,$379.50 ,$136.62 
393,WALM020,Killeen,Electronic accessories,$76.82 ,1,13/02/19,6:27:00 PM,Ewallet,7.2,0.48,$76.82 ,$36.87 
394,WALM099,Weatherford,Sports and travel,$52.26 ,10,9/3/2019,12:45:00 PM,Credit card,6.2,0.18,$522.60 ,$94.07 
395,WALM045,Missouri City,Health and beauty,$79.74 ,1,6/3/2019,10:36:00 AM,Credit card,7.3,0.48,$79.74 ,$38.28 
